"","hh","em","ex","ag","cn","op","op_score","ag_score","ex_score","cn_score","hh_score","em_score","op_qscore","ag_qscore","ex_qscore","cn_qscore","hh_qscore","em_qscore"
"319",3.04235451767895,3.76545732356605,3.42354484158496,2.98004161348056,3.31797446168833,2.18131463342216,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"320",3.06288472502998,3.97642368626979,3.06411174393597,2.72180576693022,3.77553781233939,2.52451179559413,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"321",3.91624312473552,2.6081677083229,4.00454613014847,2.6748551710593,3.613072000256,2.08770009347569,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"322",2.47129726472649,2.06216323727726,3.30586614924171,3.63697201738565,3.66665775093823,3.21123826476264,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"323",2.62417887130752,2.38675248163219,4.0494078642046,4.74251183281226,3.66077035059154,3.4305007904198,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"324",3.96197238090611,3.42965048375327,3.74000265395666,3.48497773375275,3.3866863669605,3.89472625331307,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"325",3.40124262251138,4.68198448734763,3.82501970239233,2.51429965959081,4.36803392630429,2.70567069678095,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"326",4.01676545482604,2.31761430160406,3.83463755688977,3.60754338399615,3.7949436570291,3.5272375780596,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"327",2.17909584472913,4.14233500441517,2.79987390957992,2.64897734304861,3.44685162185138,3.70306466720401,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"328",3.48112498488564,2.64270964893896,4.03193775313489,3.32965655777042,4.27917482056654,2.83499405680447,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"329",2.33072437479631,2.37658428040492,3.68317035875495,3.25559070993805,3.84418634549755,4.24114358690302,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"330",2.91668310061494,3.94816261943089,3.35639178460052,3.44238683317676,3.23607532784784,3.96617425611897,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"331",3.78402364850838,4.0598105968763,4.01177343590621,3.25885039968666,3.10587120126779,2.63605616515326,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"332",1.25990592922771,3.50958746236246,3.44218949464426,3.21052557145316,2.57504365059491,4.0282963567529,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"333",2.83047391547683,3.80070823741884,4.16560669086476,2.62305393953919,2.05033664890346,4.0319468329399,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"334",3.1002377080184,2.53628567243708,3.4961730037658,2.97616209910264,2.50814124962416,3.57536871910162,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"335",2.82375340270686,4.39951172230074,3.99709663002047,2.7720085718769,2.71590892321515,4.42198464675857,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"336",2.73225833172296,3.47511679849564,3.60915367873877,3.35463566899499,4.13118435299493,3.59802940857092,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"337",2.55667809083608,3.95303356519825,4.12694899569383,2.70953868403263,4.86997182946931,2.76678927025216,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"338",3.13862440055588,2.97614505097414,3.64943692442995,2.57107089605385,4.62452082105601,3.90106254496827,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"339",3.99304927811198,3.09281526691979,3.61132005448677,2.41315642395503,2.3125734585919,3.26844745670733,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"340",3.15588883284395,3.14079466513723,3.70917949486995,2.90795044206534,2.96106231961359,4.72527383384834,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"341",2.90183453867311,4.02146522678956,4.65248896616041,3.09316314607012,3.51678521212671,3.45998863040257,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"342",2.95863346074841,3.4156240514922,3.22334804409609,3.68937930625339,3.6954457126729,3.00744962592812,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"343",3.0537258124185,3.60891202056198,3.03570537089165,4.67434136768069,2.68805362912082,3.48418891340384,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"344",3.92693542427996,2.85088943575346,2.60909888050457,2.11859223910464,3.67219477972862,3.30762975713814,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"345",3.25493184000511,2.73157695481321,4.20506664867666,3.20611488630285,2.36365132650401,4.14449308330421,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"346",2.93125704038067,2.37923450689042,4.29703928854912,2.47673206422919,4.45340788680662,3.70767478649847,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"347",3.59788324158904,4.09002370541055,2.964443032584,3.41610043519296,4.08979042898522,4.45692515860582,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"348",2.89137536094099,3.83810753022271,2.98142702439471,2.7552523474452,2.66888612696985,4.38390794589174,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"349",1.61828403428906,3.50380351704477,4.03831915542259,2.68259520620411,4.34288698747634,3.14860761717766,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"350",3.86494289550057,2.9096866838477,4.07149087783512,2.60372621526162,2.75269513156712,4.67807574310098,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"351",3.44534591052171,3.46908394189939,3.15263035310061,3.43273848760918,3.56341250370301,4.30445839334254,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"352",3.07348569663944,3.69011577249527,3.70198649403143,3.31241199595456,3.23633786079453,2.61905932126715,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"353",2.39399366935142,3.42827946541467,3.79462171532926,3.17135818594899,2.83670490918204,3.04946692302413,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"354",4.61640518961314,3.59376657915228,3.59142696954451,3.03622178586215,3.62305745559829,4.51520524127847,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"355",4.02959199694638,3.86447797699841,3.85088668137942,3.10294825464467,4.54078587464002,3.63337272425368,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"356",3.68984717549563,4.4310268302311,3.82102479152048,3.88249266743051,2.78600915901876,3.6289975376172,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"357",4.02490089438657,2.76063482510002,3.58523434292002,2.53937683001349,3.98476005328821,3.47475155228484,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"358",3.50161806951393,2.60686922520209,3.26401902928446,3.07874770280895,4.29975686362135,3.34772332641293,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"359",4.10904681606097,2.92032853280288,4.04116364392427,2.7134813092721,3.33405687545055,4.45729669520502,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"360",3.69674892351264,2.89664286876308,3.44395746730407,3.29605981757301,3.63373205522696,4.15075091758348,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"361",3.17294217030283,2.95839013005965,2.82957967969491,2.9199049872964,4.53027698045553,4.06526343582072,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"362",2.14902555867963,2.06257299668442,3.54629501529916,3.0619660485825,3.07044698494363,3.40124817662944,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"363",1.61907310838562,3.98698979123767,3.70010046503933,3.74518633640601,3.28533623836885,3.4082104065529,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"364",3.43277458704814,3.31710946558645,3.53018484438409,3.32422786370393,2.72966079632346,3.054383148614,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"365",2.2272864563942,3.72857523567601,4.4600310689283,3.65563154936143,3.08613683017399,4.20085156132223,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"366",2.45227591574597,3.25341139265796,3.56620913073156,4.15439655633516,2.50492285979413,3.27071518285116,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"367",3.89243820583867,3.15679364956551,3.46305029719988,3.1396879681507,4.42323742370601,4.22209366210767,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"368",3.1212358909295,2.26709036836176,3.17487770254095,2.66650391180149,3.2104765611196,3.03031436210793,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"369",2.32246074040733,3.45486622125401,3.0164651881757,2.68266772084248,3.42051997788325,3.63056511891896,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"370",3.88100163621239,4.43358364896896,3.80894294083432,2.39386535738706,2.62697265254699,1.87892235892412,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"371",2.84461107929178,3.48291393775698,3.25712466495189,3.23013094256696,4.35079241237333,3.16812654326202,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"372",3.81413111981308,2.82107474890846,3.48111664270216,3.22649804573126,2.76532031812277,3.42157570425407,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"373",3.41350697441182,3.69949024446976,3.15560200551,2.56339449196953,4.0293893829449,4.16992476040428,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"374",2.74069544279713,2.81447050379872,4.55550969842682,3.33752624578804,3.51692465382323,3.64890094692063,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"375",3.22636863737448,3.24644609457166,3.42032416646206,3.19688677990751,3.79605318441906,3.30440544902326,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"376",3.37660830300562,3.40970227893912,4.03084680146465,4.3324584257274,3.43002924744217,4.93080020001096,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"377",2.88828209951648,2.00158761034853,3.81697998470435,3.34460757750456,3.76269678421137,2.50614805454264,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"378",4.64869839390751,2.90088913778393,4.17493343231714,3.03697036357264,3.46952898638651,3.46806336049379,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"379",3.17659787311003,3.65764982589102,3.34067183544633,3.25873213539729,3.33766572902268,3.18117805010823,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"380",3.85973282750628,3.37877310231251,3.43620535028566,3.55673754910283,3.90221446583276,3.42472763020943,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"381",3.13229594617599,3.34978547212405,3.36756438259258,3.31804462229849,4.01073825129438,4.41797575033508,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"382",3.48841082045679,4.08015303504708,3.35381530367465,2.69114179339378,4.78066646067533,1.90927038097861,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"383",2.42202771765203,2.94692871609852,3.12067418554682,2.19548695211482,4.24487520231345,3.50076972491318,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"384",3.26334497374203,3.03042964286533,1.77643929302342,3.9450484205674,3.79316045891156,3.63441560445749,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"385",4.17475822189709,2.49518621549901,2.72540206609755,3.48556072806184,3.45152115187256,3.54571520033642,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"386",3.58940931507665,3.6973917779588,2.86222251946623,4.22254099340204,3.00744851775565,3.94838676816754,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"387",3.35951600617219,2.78896175180897,2.49465973757065,3.00124028918133,2.65093698227979,3.001880654749,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"388",3.26198492622598,3.40799999522576,2.24956391062219,2.98401308241896,4.8358558769929,3.05164141119924,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"389",3.56053707107004,3.93913862957455,4.02695268607631,2.79676083033792,3.86916284884644,2.99334761701257,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"390",2.26689441355223,4.30368245930051,2.7974075195555,4.12795493296934,3.61700032862401,2.49260984494341,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"391",3.48710731123458,3.76605715770362,4.25487568779664,4.1252808872461,4.15703912298263,3.55378617207679,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"392",2.39759268738184,3.56838767441668,4.87864786815401,2.65505880486455,3.35706161855319,4.84835442098646,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"393",3.55646448241334,3.48041952028936,3.99880803061837,3.29777015608986,3.83537278445642,3.43952372508777,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"394",3.64609742229859,2.29652525187234,3.0833259161031,3.93377012232602,4.12253720118533,2.78864584203874,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"395",3.41556310453172,2.75153988265988,3.0849127259084,1.80562277461164,3.63353165947354,4.28700822111611,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"396",4.53039752635598,3.57581405456861,3.73541860436333,3.64589019150233,3.80155076605067,3.79866509639951,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"397",3.7555253875611,3.28503125853574,4.09046459511821,3.77686085551597,4.03382723015215,3.16745399145391,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"398",2.4333142026961,2.69140802982208,3.75563246397579,2.71740219580217,3.02374993938819,2.81382137214746,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"399",3.79801103834596,4.87860356170008,4.05695018922852,2.89376270022,2.92711541774118,3.54096154630744,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"400",3.78325734456352,2.4388112738229,3.14230485572542,3.54284695675826,3.41984391669447,3.58433366341906,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"401",1.92648706478686,4.48793084485673,4.18977934937459,2.36758261754806,3.82519906661999,3.35442534978745,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"402",2.40941188676916,2.83119128630596,3.04870547686686,3.32046181569766,3.35048907498113,2.65499858184858,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"403",1.89426549933397,3.02987644429522,4.33380826550462,3.68766794167941,4.62620403996416,2.50665822409904,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"404",3.69903309012723,2.53406287845961,4.00800070093667,2.78085893302261,3.46706853688143,1.07241157263587,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"405",2.68370357783443,4.09401013850387,2.96452071034851,3.1559441270129,3.63937302278461,2.88289408787732,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"406",3.86633986427977,3.58243959095909,3.11835039817211,3.06146722497641,3.44872135727437,3.24435988568897,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"407",2.67953406455813,2.41784742685439,3.51830887919912,3.04489660867974,3.15420593010062,3.65403220947252,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"408",3.96267869833185,3.44494119786311,3.69429091681133,2.6884750780918,2.66879754350432,4.1606170802409,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"409",3.42069314213288,3.28343667399501,4.34077445654082,2.95701485164093,3.85297156907856,3.38904243782141,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"410",3.43802503646511,3.0364804757896,3.28150917360954,3.35901228947837,3.64383872733313,4.87051568947112,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"411",3.75433654672986,4.49927089304688,3.53444392097058,3.57914293916368,4.9014994602709,4.22142699100163,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"412",3.16538810224117,2.51563938284681,4.45394312646671,2.76846397317199,4.01366183543282,3.78595918513152,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"413",2.60704590938292,3.61536303141181,4.21821061400582,3.42153503740682,4.13312697068736,4.30337519323551,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"414",4.09983963052704,3.92819521626102,3.08469038675428,4.20934323656665,3.90499477743974,3.69332208536022,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"415",3.97662966623027,4.68091377192266,3.79310387688908,2.84363179839179,3.84272748729762,3.88836543693497,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"416",3.6467081454117,4.07801791843547,3.63824341165785,2.69093762023468,2.30423059903871,3.02070190969942,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"417",2.01151907579713,2.71128542652802,3.47318464113162,3.85507588214095,3.07461881679616,3.95366535860411,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"418",2.68259853313273,1.86765663365575,2.60774775069518,2.64797332354383,3.96213585501835,3.63686410475531,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"419",4.05441394459504,3.97664414840059,1.46313261675016,3.48399802192313,3.41519366643863,4.47312674603818,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"420",4.47193454368864,3.83423169994214,3.32007098250722,2.08449877824771,2.92120434511185,3.42508948080071,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"421",2.85885586375925,3.70586057872382,3.87890021928693,3.49856941130944,2.93807470536964,4.02386943301619,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"422",3.20688558251648,3.68074282661205,3.20801618248309,1.55066346287683,4.7617943858954,3.25946072811449,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"423",4.00040976759176,3.25523069917497,3.05253690983912,3.54980141756162,4.43133661496284,3.87431056279201,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"424",3.82885881619772,3.12813296621888,4.59188475289667,1.97693510550889,3.91591992816305,3.65923146382916,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"425",2.88598838486116,2.18456267716457,3.7768497293089,3.03064956238451,3.55688992536667,2.52103583380025,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"426",2.63811702262515,4.63488374466412,3.45168749683085,2.606774298341,4.30034563129306,3.7422020866037,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"427",3.15079624754565,3.18960718951072,3.75155923590801,3.37786373978024,3.47367538320283,3.85111520160312,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"428",2.92907387935371,2.20312688256603,4.38497009048278,3.1410881152034,2.55005695729756,3.05978718413775,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"429",2.92312211484794,2.33379168014153,3.77851101998093,3.89714648944508,4.53475323848241,3.20674429321754,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"430",3.26811776540625,4.08427513691265,2.74860829347081,4.28099586622042,3.49772319711551,3.93914038059602,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"431",3.33509394130772,3.82410046917528,3.94427708923061,2.42122780303052,2.79080405238528,2.42497506920507,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"432",2.7557048998218,3.15057740431705,3.88846177192718,3.14694099492347,2.82356316510415,2.97003123939256,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"433",2.65756602876899,3.24999669125084,4.2376078259016,2.13597745993773,4.42128557047395,2.93465300992204,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"434",3.82406569176309,3.2841285722073,3.36581875865744,3.54103543804628,3.49605154836012,3.11724287419166,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"435",3.17031808813718,3.85672921938244,4.39306101593696,3.96323386186962,3.27286226687699,2.23703501010922,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"436",3.33313574897823,3.28869452074319,3.13033194809578,3.13217401663726,3.48171673615121,2.91520605210059,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"437",3.87810863839338,3.83784676565283,3.44685823704756,2.83355832306036,3.19350736582876,4.14327798581645,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"438",4.24156518858547,3.30372392781169,4.10127043171217,3.40667168669063,3.22941100045568,2.37623388906076,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"439",3.27775141986319,3.5461641172067,3.01066836431797,3.69635964735937,4.50912412647078,3.20810043541828,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"440",3.4565763620393,3.40491421243065,3.10475195847776,3.93322090487908,3.18890958971709,2.5270470419408,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"441",3.61729604028887,3.46544168217509,2.83829852243965,4.94272088644597,4.7850779462685,4.05569840427105,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"442",3.46240901100397,2.7459628359529,3.90129738375687,2.56165550400073,4.22145171120169,3.92697455677483,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"443",2.38508298250052,3.3374789978671,3.55173263067743,2.48364600568085,3.83037915085274,3.54508788773714,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"444",4.38861117595017,3.82910516681343,3.28748712232523,4.06239266465451,3.53676466539007,4.84782338178197,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"445",3.89732650435119,3.66778323285857,3.65204378150211,2.28334971730788,3.82223675766233,3.6875572332546,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"446",3.2813685933011,3.44294616455954,3.37943469847181,2.4940399720637,3.25928878450196,4.02622444901297,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"447",3.4446308597458,3.78222599404148,4.11612915198931,2.77166955711676,3.9993412676167,2.35070891518065,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"448",4.14548039165996,4.31814966644364,3.0109543075763,3.85454851740921,3.75919080915757,3.05508104108943,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"449",4.58259778496506,3.6349134799583,3.88470553406824,3.735348631606,3.55900689231146,3.73643070826689,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"450",3.36780130508193,4.68212019765811,2.165170350822,2.42740933387137,4.91340138348432,4.16803805751671,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"451",3.18686406753089,4.00123663376022,4.14515188464593,2.80766473401185,3.88308387434882,2.79111091761784,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"452",1.83126366740325,2.79788802279581,3.5458902612356,2.32726959495444,2.85327947349837,3.16850422982573,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"453",3.75993321124084,3.54193183718352,2.52715339806898,3.37644075240345,2.99444742491012,3.23195437201494,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"454",2.67269245254957,3.55015025914987,3.37590601285796,3.45879386629735,2.53175529081329,2.36988539540478,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"455",4.66777418496794,3.51948145280971,4.89814217842916,3.12481658606822,3.14096024707996,3.53894912443403,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"456",3.57433267451238,2.42310743796287,3.49101647062191,2.40052975624747,3.53958837451123,3.43588034361961,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"457",2.35112302837817,2.46609439212334,3.83544686193571,3.97321459612922,3.37178496531209,3.46255101349523,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"458",3.23450491962166,3.30732388694074,3.76077162351825,3.49356874530488,2.75757520051255,3.21332216528406,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"459",3.49769296804147,3.51711949659163,4.73261012991634,2.88889953307482,3.74080666244862,3.2175012101426,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"460",1.9684271077512,3.41058424961959,3.42326740579077,3.35796001154175,4.11247070192888,3.46205568200111,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"461",3.09689529735894,3.11073705256478,2.75635256474894,2.39556783786397,2.82219708749791,3.34692756006711,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"462",3.48982249272701,2.32589644396642,3.24003435360813,3.34561149511745,2.63420818098572,3.36034606841084,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"463",3.66992069065561,3.66636791406605,4.24895047051928,2.77405631594689,4.21868159775454,4.68740999402414,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"464",2.84770763071696,3.79091740134725,4.12271609049342,3.2125442795603,3.32425168383475,3.34777507623956,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"465",3.54228635741643,3.94750885731551,3.81960970254868,2.69360680337901,3.80956347941723,3.30751848291859,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"466",4.51868173393653,3.03454870228386,2.968469209098,3.50291190614783,4.1103913592228,2.3859145804263,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"467",3.00772715126718,2.41794228693605,3.36510303923205,2.45431751426122,2.98267098340618,2.88460412062252,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"468",2.75724651834049,4.30854807194794,4.14957953725825,2.05887284427469,3.87155050779788,3.70097078018815,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"469",3.20231650996492,3.60089325272135,4.19430984028489,3.60620947789639,3.96748870868909,3.00509690115419,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"470",2.55379932466888,2.96516765415442,3.67698406851534,3.11805876754146,3.99154009717718,4.55632409684415,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"471",2.67488502734799,2.82016654153946,3.62973101102316,4.37975404361997,2.85154590487296,4.98426911314648,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"472",3.49921385322987,3.05009427996789,4.62576697921134,2.76925008677052,3.38229215220965,3.43539989569271,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"473",3.90995490217584,3.85489380321813,3.4481604316588,3.25290241585643,2.63056568431336,2.56300358762049,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"474",3.2299651644755,3.7373520357559,3.60975558285695,3.52322607024968,3.78786747024229,2.21209384607438,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"475",3.40363315845818,3.25853777532944,3.52500069220914,3.06713690735836,3.27170654060648,4.07443694571791,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"476",3.98563810176477,3.38537911744253,3.10780364877451,3.24181938258517,3.52000073353957,2.92620290559742,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"477",2.89261058711519,4.24375066326694,2.60542686317505,3.20274605393656,4.67184248729777,3.96356796235676,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
"478",4.64234190632531,4.02724782324732,3.21967980741455,3.71455190867777,4.67908443101738,3.08662585734905,2.9,3.2,3.3,2.9,4.3,3.8,18,56,37,19,95,73
